https://www.bankofamerica.com/home-loans/refinance/overview.go,refinance,1050.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinance home loan,592.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinance mortgage,484.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinancing,238.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinancing a home,61.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinancing home,47.0
https://www.bankofamerica.com/home-loans/refinance/overview.go,refinancing mortgage,95.0
https://www.bankofamerica.com/home-loans/refinance/reasons-to-refinance/cash-out-refinance-loan.go,cash out refinance,292.0
https://www.bankofamerica.com/home-loans/refinance/refinance-rates.go,refinance rates,2180.0
https://www.bankofamerica.com/home-loans/refinance/should-refinance-mortgage.go,should i refinance,78.0
https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.go,business line of credit,158.0
https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.go,credit line,292.0
https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.go,line of credit,799.0
https://www.bankofamerica.com/smallbusiness/business-financing/working-capital/business-line-of-credit.go,lines of credit,28.0
https://www.chase.com/auto-loans,car loans,2862.0
https://www.chase.com/auto-loans/purchase-rates,loan rates,138.0
https://www.chase.com/home-equity,equity loan,292.0
https://www.chase.com/home-equity,equity loans,180.0
https://www.chase.com/home-equity,heloc loan,52.0
https://www.chase.com/home-equity,heloc rates,324.0
https://www.chase.com/home-equity,home equity line of credit rates,255.0
https://www.chase.com/home-equity,home equity loan,1543.0
https://www.chase.com/home-equity,home equity loan rates,527.0
https://www.chase.com/home-equity,home equity loans,207.0
https://www.chase.com/home-equity,home equity rates,58.0
https://www.chase.com/home-equity,line of credit loan,114.0
https://www.chase.com/home-equity,line of credit rates,76.0
https://www.chase.com/home-equity/home-equity-calculator,home equity,117.0
https://www.chase.com/home-equity/home-equity-calculator,home equity calculator,208.0
https://www.chase.com/home-equity/home-equity-calculator,home equity loan calculator,592.0
https://www.chase.com/home-equity/home-equity-calculator,what is a home equity loan,112.0
https://www.chase.com/home-equity/home-equity-calculator,what is home equity,42.0
https://www.chase.com/home-equity/home-equity-line-of-credit-calculator,equity line of credit,2480.0
https://www.chase.com/home-equity/home-equity-line-of-credit-calculator,heloc,322.0
https://www.chase.com/home-equity/home-equity-line-of-credit-calculator,home equity line of credit,1324.0
https://www.chase.com/home-equity/home-equity-line-of-credit-calculator,home equity line of credit calculator,390.0
https://www.chase.com/home-equity/home-equity-line-of-credit-calculator,line of credit calculator,216.0
https://www.chase.com/mortgage,home mortgage,216.0
https://www.chase.com/mortgage,mortgage loans,288.0
https://www.chase.com/mortgage/home-loans/types-of-mortgages,types of mortgages,137.0
https://www.chase.com/mortgage/mortgage-rates,30 year fixed mortgage rate,207.0
https://www.chase.com/mortgage/mortgage-rates,30 year mortgage rates,646.0
https://www.chase.com/mortgage/mortgage-rates,bank mortgage rates,68.0
https://www.chase.com/mortgage/mortgage-rates,home interest rates,238.0
https://www.chase.com/mortgage/mortgage-rates,home mortgage rates,309.0
https://www.chase.com/mortgage/mortgage-rates,mortgage rate,462.0
https://www.chase.com/mortgage/mortgage-rates,mortgage rates today,718.0
https://www.chase.com/mortgage/mortgage-refinance,home refinance,128.0
https://www.chase.com/mortgage/mortgage-refinance,home refinance rates,116.0
https://www.chase.com/mortgage/mortgage-refinance,mortgage refinance,78.0
https://www.chase.com/mortgage/mortgage-refinance,mortgage refinance rates,158.0
https://www.chase.com/mortgage/mortgage-refinance,refi rates,78.0
https://www.chase.com/mortgage/mortgage-refinance,refinance home loan,432.0
https://www.chase.com/mortgage/mortgage-refinance,refinance mortgage,215.0
https://www.chase.com/mortgage/mortgage-refinance,refinancing a home,35.0
https://www.chase.com/mortgage/mortgage-refinance,refinancing home,41.0
https://www.chase.com/mortgage/mortgage-resources,calculator mortgage,114.0
https://www.chase.com/mortgage/mortgage-resources,mortgage calculation,92.0
https://www.chase.com/mortgage/mortgage-resources,mortgage calculator,85425.0
https://www.chase.com/mortgage/mortgage-resources,mortgage calculators,236.0
https://www.chase.com/mortgage/mortgage-resources/affordability-calculator,house calculator,35.0
https://www.chase.com/mortgage/mortgage-resources/affordability-calculator,how much can i afford,255.0
https://www.chase.com/mortgage/mortgage-resources/affordability-calculator,mortgage affordability,3043.0
https://www.chase.com/mortgage/mortgage-resources/affordability-calculator,mortgage affordability calculator,2434.0
https://www.chase.com/mortgage/mortgage-resources/mortgage-refinance-calculator,mortgage refinance calculator,238.0
https://www.chase.com/mortgage/mortgage-resources/mortgage-refinance-calculator,refinance calculator,856.0
https://www.chase.com/mortgage/mortgage-resources/mortgage-refinance-calculator,refinance mortgage calculator,170.0
https://www.chase.com/mortgage/refinance,refinancing mortgage,74.0
https://www.chase.com/mortgage/refinance-rates,mortgage refinance rates,64.0
https://www.chase.com/mortgage/refinance-rates,refi rates,70.0
https://www.chase.com/mortgage/refinance-rates,refinance mortgage rates,396.0
https://www.chase.com/mortgage/refinance-rates,refinance rates,888.0
https://www.chase.com/services/col-loanapp-rtbl,loan application,194.0
https://www.citicards.com/cards/wv/html/cm/know-the-rules/how-credit-cards-work/cash-advances.html,cash advances,84.0
https://www.citimortgage.com/,mortgage company,84.0
https://www.citimortgage.com/,mortgage finder,92.0
https://www.citimortgage.com/,mortgage loans,252.0
https://www.citizensbank.com/home-equity/lines.aspx,equity line of credit,112.0
https://www.citizensbank.com/home-equity/lines.aspx,home equity line of credit,480.0
https://www.citizensbank.com/home-equity/loans.aspx,home equity loan,1761.0
https://www.citizensbank.com/home-equity/loans.aspx,home equity loan rates,652.0
https://www.citizensbank.com/home-equity/loans.aspx,home equity loans,236.0
https://www.citizensbank.com/home-equity/loans.aspx,home equity rates,47.0
